imdb_id,title,year,id,name,character
tt1007029,The Iron Lady,2011.0,nm0322513,Iain Gle,Jorah Mormont
tt1007029,The Iron Lady,2011.0,nm0114742,Susan Brow,Septa Mordane
tt1007029,The Iron Lady,2011.0,nm0516003,Harry Lloyd,Viserys Targaryen
tt1007029,The Iron Lady,2011.0,nm0889338,Rupert Vansittart,Yohn Royce
tt1655420,My Week with Marilyn,2011.0,nm0727778,David Rintoul,Aerys II Targaryen
tt1730535,Injustice,2011.0,nm0727778,David Rintoul,Aerys II Targaryen
tt1730535,Injustice,2011.0,nm0057965,Cliff Barry,Greizhen mo Ullhor
tt1730535,Injustice,2011.0,nm2760664,Jacob Anderso,Grey Worm
tt1730535,Injustice,2011.0,nm0225483,Kate Dickie,Lysa Arryn
tt1139328,The Ghost Writer,2010.0,nm0727778,David Rintoul,Aerys II Targaryen
tt1139328,The Ghost Writer,2010.0,nm0700059,Robert Pugh,Craster
tt1130088,Is Anybody There?,2008.0,nm0727778,David Rintoul,Aerys II Targaryen
tt1130088,Is Anybody There?,2008.0,nm0408591,Ralph Ineso,Dagmer Cleftjaw
tt1130088,Is Anybody There?,2008.0,nm0891092,Peter Vaugha,Maester Aemon
tt1107850,Unrelated,2007.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0884171,Reptile Day,2006.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0273657,Horatio Hornblower: Retribution,2001.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0273657,Horatio Hornblower: Retribution,2001.0,nm0568400,Ian McElhinney,Barristan Selmy
tt0273656,Hornblower: Mutiny,2001.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0088471,A.D.,1985.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0088471,A.D.,1985.0,nm0574534,Ian McShane,Brother Ray
tt0791194,Scotch Myths,1982.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0488991,The Cherry Orchard,1981.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0488991,The Cherry Orchard,1981.0,nm0504320,Anton Lesser,Qyburn
tt1245432,Premiere,1980.0,nm0727778,David Rintoul,Aerys II Targaryen
tt1245432,Premiere,1980.0,nm0891092,Peter Vaugha,Maester Aemon
tt0078672,Pride and Prejudice,1980.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0180934,Prince Regent,1979.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0080860,Henry VIII,1979.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0080860,Henry VIII,1979.0,nm0002103,Julian Glover,Grand Maester Pycelle
tt0080860,Henry VIII,1979.0,nm0891092,Peter Vaugha,Maester Aemon
tt0077042,Lillie,1978.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0077042,Lillie,1978.0,nm0534062,Oengus MacNamara,Thin Man
tt0246689,The Hunchback of Notre Dame,1976.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0072502,Five Red Herrings,1975.0,nm0727778,David Rintoul,Aerys II Targaryen
tt0073275,Legend of the Werewolf,1975.0,nm0727778,David Rintoul,Aerys II Targaryen
tt3861390,Dumbo,2019.0,nm0649046,Deobia Oparei,Areo Hotah
tt3861390,Dumbo,2019.0,nm1395532,Joseph Gatt,Thenn Warg
tt1628841,Independence Day: Resurgence,2016.0,nm0649046,Deobia Oparei,Areo Hotah
tt3975428,Clones,2015.0,nm0649046,Deobia Oparei,Areo Hotah
tt3864896,One Child,2014.0,nm0649046,Deobia Oparei,Areo Hotah
tt3864896,One Child,2014.0,nm0838910,Donald Sumpter,Maester Luwin
tt2866374,Little Devil,2013.0,nm0649046,Deobia Oparei,Areo Hotah
tt2409418,Tula: The Revolt,2013.0,nm0649046,Deobia Oparei,Areo Hotah
tt1343727,Dredd,2012.0,nm0649046,Deobia Oparei,Areo Hotah
tt1343727,Dredd,2012.0,nm0372176,Lena Headey,Cersei Lannister
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm0649046,Deobia Oparei,Areo Hotah
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm1074361,Luke Robert,Arthur Dayne
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm0574534,Ian McShane,Brother Ray
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm0019885,Roger Allam,Illyrio Mopatis
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm0504320,Anton Lesser,Qyburn
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,nm0916037,Bronson We,Will
tt1500491,Death Race 2,2010.0,nm0649046,Deobia Oparei,Areo Hotah
tt1500491,Death Race 2,2010.0,nm0000293,Sean Bea,Eddard Stark
tt1298594,The Presence,2010.0,nm0649046,Deobia Oparei,Areo Hotah
tt1183911,Mr. Nice,2010.0,nm0649046,Deobia Oparei,Areo Hotah
tt1436034,Legacy,2010.0,nm0649046,Deobia Oparei,Areo Hotah
tt1436034,Legacy,2010.0,nm0104114,Richard Brake,The Night King
tt1300853,Green Street Hooligans 2,2009.0,nm0649046,Deobia Oparei,Areo Hotah
tt1112782,Thick as Thieves,2009.0,nm0649046,Deobia Oparei,Areo Hotah
tt1192384,Depth Charge,2008.0,nm0649046,Deobia Oparei,Areo Hotah
tt0473571,Answered by Fire,2006.0,nm0649046,Deobia Oparei,Areo Hotah
tt0419706,Doom,2005.0,nm0649046,Deobia Oparei,Areo Hotah
tt0419706,Doom,2005.0,nm0104114,Richard Brake,The Night King
tt0417395,7 Seconds,2005.0,nm0649046,Deobia Oparei,Areo Hotah
tt0167456,Thunderbirds,2004.0,nm0649046,Deobia Oparei,Areo Hotah
tt0312700,The Foreigner,2003.0,nm0649046,Deobia Oparei,Areo Hotah
tt0240510,The Four Feathers,2002.0,nm0649046,Deobia Oparei,Areo Hotah
tt0240510,The Four Feathers,2002.0,nm0181920,James Cosmo,Jeor Mormont
tt0301199,Dirty Pretty Things,2002.0,nm0649046,Deobia Oparei,Areo Hotah
tt0301199,Dirty Pretty Things,2002.0,nm1086981,Josef Alti,Pypar
tt0203009,Moulin Rouge!,2001.0,nm0649046,Deobia Oparei,Areo Hotah
tt0203009,Moulin Rouge!,2001.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0118929,Dark City,1998.0,nm0649046,Deobia Oparei,Areo Hotah
tt0135997,Doom Runners,1997.0,nm0649046,Deobia Oparei,Areo Hotah
tt0106985,Mystery!: Gallowglass,1993.0,nm0649046,Deobia Oparei,Areo Hotah
tt0103644,Alien³,1992.0,nm0649046,Deobia Oparei,Areo Hotah
tt0103644,Alien³,1992.0,nm0544139,Clive Mantle,Greatjon Umber
tt0103644,Alien³,1992.0,nm0001097,Charles Dance,Tywin Lannister
tt2652836,In Anal Sluts We Trust 3,,nm1783582,Sahara Knite,Armeca
tt1714096,Private Gold 102: Legs Wide Open,,nm1783582,Sahara Knite,Armeca
tt1606194,Copz,,nm1783582,Sahara Knite,Armeca
tt7254084,Apocalypse Angels,,nm1783582,Sahara Knite,Armeca
tt5610212,Perversions,,nm1783582,Sahara Knite,Armeca
tt5910886,2 Chicks to Lick Your Dick,,nm1783582,Sahara Knite,Armeca
tt1409126,Billionaire,,nm1783582,Sahara Knite,Armeca
tt2816692,Tales of the Unexxxpected,,nm1783582,Sahara Knite,Armeca
tt1764248,Cunnilingus & Fellatio - Den Partner mit dem Mund verwöhnen,,nm1783582,Sahara Knite,Armeca
tt1764627,Tantra - Das Geheimnis sexueller Ekstase,,nm1783582,Sahara Knite,Armeca
tt1764413,Kamasutra - Die indische Kunst zu lieben,,nm1783582,Sahara Knite,Armeca
tt2819502,My Euro Sex Vacation 2,,nm1783582,Sahara Knite,Armeca
tt3071266,Babe 2,,nm1783582,Sahara Knite,Armeca
tt1472028,Brit Chicks 5,,nm1783582,Sahara Knite,Armeca
tt1297411,Private Specials 2: British MILFs,,nm1783582,Sahara Knite,Armeca
tt1057511,The Party,,nm1783582,Sahara Knite,Armeca
tt2064727,Babe,,nm1783582,Sahara Knite,Armeca
tt2591502,Blazed & Confused 3,,nm1783582,Sahara Knite,Armeca
tt0945491,Fiona Cooper DVD 815,,nm1783582,Sahara Knite,Armeca
tt1758634,I Only Love... Deep Throats,,nm1783582,Sahara Knite,Armeca
tt1758639,I Only Love... Hookers,,nm1783582,Sahara Knite,Armeca
tt1089698,Kick Ass Chicks 43: Indian Girls,,nm1783582,Sahara Knite,Armeca
tt1013632,Kinky Bitch,,nm1783582,Sahara Knite,Armeca
tt6661792,Messed,,nm1783582,Sahara Knite,Armeca
tt1139924,Oral Obsession,,nm1783582,Sahara Knite,Armeca
tt2721194,Private Tropical 30: Deep Lust,,nm1783582,Sahara Knite,Armeca
tt0876426,Bollywood Booty,,nm1783582,Sahara Knite,Armeca
tt2582890,Indian Anal,,nm1783582,Sahara Knite,Armeca
tt2582910,Indian Anal 2,,nm1783582,Sahara Knite,Armeca
tt0794103,Jailhouse Cock,,nm1783582,Sahara Knite,Armeca
tt0772986,Sahara Knite's Foot Tease,,nm1783582,Sahara Knite,Armeca
tt2282977,Splash Volume 1,,nm1783582,Sahara Knite,Armeca
tt2282979,Splash Volume 2,,nm1783582,Sahara Knite,Armeca
tt7153040,Her Grandaddy Fucked Me,,nm1783582,Sahara Knite,Armeca
tt0956265,Wild Fuck Toys Vol. 6,,nm1783582,Sahara Knite,Armeca
tt0797811,Chloroformed Assassin!,,nm1783582,Sahara Knite,Armeca
tt6969466,Office Sluts 1,,nm1783582,Sahara Knite,Armeca
tt1194130,Hot Bods and Tail Pipe 30,,nm1783582,Sahara Knite,Armeca
tt3056526,Barely Legal Spoiled Brats,,nm1783582,Sahara Knite,Armeca
tt7456410,Semi Detached II,,nm1783582,Sahara Knite,Armeca
tt1023495,X-treme Violation,,nm1783582,Sahara Knite,Armeca
tt2795048,Mad at Daddy 3,,nm1783582,Sahara Knite,Armeca
tt0839726,Anal Violation 2,,nm1783582,Sahara Knite,Armeca
tt1156121,European Ethnic Honeyz III,,nm1783582,Sahara Knite,Armeca
tt0839816,First Offense 15,,nm1783582,Sahara Knite,Armeca
tt0839939,Overflowing Assholes,,nm1783582,Sahara Knite,Armeca
tt2251447,Pirate Fetish Machine 24: Stiletto,,nm1783582,Sahara Knite,Armeca
tt2251449,Pirate Fetish Machine 27: Pantyhose Seduction,,nm1783582,Sahara Knite,Armeca
tt2721158,Private Tropical 29: Sluts and Coconuts,,nm1783582,Sahara Knite,Armeca
tt2721208,Private Tropical 31: Sexual Healing,,nm1783582,Sahara Knite,Armeca
tt1758762,Soccer Babes,,nm1783582,Sahara Knite,Armeca
tt0497178,Bondage Surprise for Business Heroines!,,nm1783582,Sahara Knite,Armeca
tt0757297,Party Animals Night Two,,nm1783582,Sahara Knite,Armeca
tt2172033,Pussy Playhouse 11,,nm1783582,Sahara Knite,Armeca
tt0797905,Spirit 101: Sahara & Renee,,nm1783582,Sahara Knite,Armeca
tt0864777,Girls in White,,nm1783582,Sahara Knite,Armeca
tt0496665,Big Cocks in Her Little Box,,nm1783582,Sahara Knite,Armeca
tt0491071,Naked Bondage Temptations,,nm1783582,Sahara Knite,Armeca
tt0474677,For Your Thighs Only,,nm1783582,Sahara Knite,Armeca
tt0449968,Hand Job Heaven Vol. 17,,nm1783582,Sahara Knite,Armeca
tt1735174,A & O Department,,nm1783582,Sahara Knite,Armeca
tt0846859,Anal Annihilation 3,,nm1783582,Sahara Knite,Armeca
tt0848231,Barefoot Confidential 39,,nm1783582,Sahara Knite,Armeca
tt0851345,Bottle Fed Babes,,nm1783582,Sahara Knite,Armeca
tt0820468,Butt Buffet,,nm1783582,Sahara Knite,Armeca
tt0493610,Cum Craving Teens 3,,nm1783582,Sahara Knite,Armeca
tt0848284,Direct Deposit 2,,nm1783582,Sahara Knite,Armeca
tt1472056,Dogging Diaries 4,,nm1783582,Sahara Knite,Armeca
tt0842561,I Know You're Watching 4,,nm1783582,Sahara Knite,Armeca
tt0842567,Initiations 18,,nm1783582,Sahara Knite,Armeca
tt0492694,Multiple P.O.V. 3,,nm1783582,Sahara Knite,Armeca
tt0496851,Sperm Filled Sluts 3,,nm1783582,Sahara Knite,Armeca
tt0848471,Teen Handjobs 2,,nm1783582,Sahara Knite,Armeca
tt0436377,Hand Job Heaven Vol. 16,,nm1783582,Sahara Knite,Armeca
tt0451616,"Adventures of Dirty Dog, Volume 3: Cross Breeding",,nm1783582,Sahara Knite,Armeca
tt4468740,Paddington 2,2017.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt4468740,Paddington 2,2017.0,nm2307468,Ricky Cham,Gatins
tt4468740,Paddington 2,2017.0,nm0852965,Noah Taylor,Locke
tt3208026,Black 47,,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3208026,Black 47,,nm6316115,Ruairí Heading,Night's Watchman #2
tt1713496,Magik,,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1713496,Magik,,nm0162281,Enzo Cilenti,Yezzan zo Qaggaz
tt7473890,Untitled BBC King Lear Adaptation,2018.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt7473890,Untitled BBC King Lear Adaptation,2018.0,nm0580014,Tobias Menzie,Edmure Tully
tt6336356,Meari to majo no hana,2017.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3837842,Birds Like Us,2017.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt4827986,The Sense of an Ending,2017.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1725969,Ethel & Ernest,2016.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1725969,Ethel & Ernest,2016.0,nm0019885,Roger Allam,Illyrio Mopatis
tt1473832,Bridget Jones's Baby,2016.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1473832,Bridget Jones's Baby,2016.0,nm0538869,Patrick Malahide,Balon Greyjoy
tt1473832,Bridget Jones's Baby,2016.0,nm0267256,Souad Fare,High Priestess
tt1473832,Bridget Jones's Baby,2016.0,nm1483416,Richard Rycroft,Maester Wolkan
tt1473832,Bridget Jones's Baby,2016.0,nm0269077,James Faulkner,Randyll Tarly
tt1473832,Bridget Jones's Baby,2016.0,nm0162281,Enzo Cilenti,Yezzan zo Qaggaz
tt0918940,The Legend of Tarzan,2016.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3910804,War & Peace,2016.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3910804,War & Peace,2016.0,nm2589085,Edward Dogliani,Rattleshirt
tt3910804,War & Peace,2016.0,nm1146807,Gary Oliver,Ternesio Terys
tt1083452,Eddie the Eagle,2016.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1083452,Eddie the Eagle,2016.0,nm0570570,Tim McInnerny,Robett Glover
tt4108134,London Spy,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt4108134,London Spy,2015.0,nm0225483,Kate Dickie,Lysa Arryn
tt4108134,London Spy,2015.0,nm0819087,Samantha Spiro,Melessa Tarly
tt4108134,London Spy,2015.0,nm1086981,Josef Alti,Pypar
tt4108134,London Spy,2015.0,nm0309693,Mark Gati,Tycho Nestoris
tt5167170,Joan of Arc,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt5167170,Joan of Arc,2015.0,nm2746504,Dean S. Jagger,Smalljon Umber
tt3751306,The Weather Inside,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt4073696,The Go-Between,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3722070,The Lady in the Van,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3722070,The Lady in the Van,2015.0,nm0019885,Roger Allam,Illyrio Mopatis
tt2381111,Brooklyn,2015.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1935940,Get Santa,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1935940,Get Santa,2014.0,nm5279916,Leigh Gill,Bobono
tt1935940,Get Santa,2014.0,nm1368037,Alisdair Simpso,Donnel Waynwood
tt1935940,Get Santa,2014.0,nm3453345,Maxwell Laird,King Stannis Baratheon Dwarf
tt1935940,Get Santa,2014.0,nm1996829,Nonso Anozie,Xaro Xhoan Daxos
tt3759416,Astérix: Le domaine des dieux,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1109624,Paddington,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1109624,Paddington,2014.0,nm0352901,Kenneth Hadley,Septon
tt1109624,Paddington,2014.0,nm5390029,Lottie Steer,Warlock
tt4113244,Lives of the Infamous Comedy Blaps,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2088003,Big Game,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2062622,Postman Pat: The Movie,2014.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2062622,Postman Pat: The Movie,2014.0,nm0383835,Dan Hildebrand,Kraznys mo Nakloz
tt3013528,The Harry Hill Movie,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2763296,The Great Train Robbery,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt3071532,The Phone Call,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1450321,Filth,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1450321,Filth,2013.0,nm3453345,Maxwell Laird,King Stannis Baratheon Dwarf
tt1450321,Filth,2013.0,nm0225483,Kate Dickie,Lysa Arryn
tt1450321,Filth,2013.0,nm2047170,Emun Elliott,Marillion
tt1450321,Filth,2013.0,nm0231871,Ron Donachie,Rodrik Cassel
tt2392326,Le Week-End,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2218003,Closed Circuit,2013.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt2218003,Closed Circuit,2013.0,nm3652842,Isaac Hempstead Wright,Bran Stark
tt2218003,Closed Circuit,2013.0,nm1264590,Daniel Tuite,Lothar Frey
tt2218003,Closed Circuit,2013.0,nm0001354,Ciarán Hind,Mance Rayder
tt1371111,Cloud Atlas,2012.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1430607,Arthur Christmas,2011.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm0408591,Ralph Ineso,Dagmer Cleftjaw
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm2238815,Freddie Stroma,Dickon Tarly
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm3453345,Maxwell Laird,King Stannis Baratheon Dwarf
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm1164730,Natalia Tena,Osha
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm0103195,David Bradley,Walder Frey
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm1872855,Spencer Wilding,White Walker #2
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011.0,nm0001354,Ciarán Hind,Mance Rayder
tt1800493,Exile,2011.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1620449,Konferenz der Tiere,2010.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1431181,Another Year,2010.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1431181,Another Year,2010.0,nm0408591,Ralph Ineso,Dagmer Cleftjaw
tt1431181,Another Year,2010.0,nm0103195,David Bradley,Walder Frey
tt1003034,Perrier's Bounty,2009.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1003034,Perrier's Bounty,2009.0,nm0192377,Liam Cunningham,Davos Seaworth
tt1003034,Perrier's Bounty,2009.0,nm0384152,Conleth Hill,Lord Varys
tt1003034,Perrier's Bounty,2009.0,nm0568385,Michael McElhatto,Roose Bolton
tt1003034,Perrier's Bounty,2009.0,nm0535837,Francis Magee,Yoren
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,nm0408591,Ralph Ineso,Dagmer Cleftjaw
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,nm2238815,Freddie Stroma,Dickon Tarly
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,nm1164730,Natalia Tena,Osha
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,nm0103195,David Bradley,Walder Frey
tt1226271,The Damned United,2009.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt1226271,The Damned United,2009.0,nm0408591,Ralph Ineso,Dagmer Cleftjaw
tt1226271,The Damned United,2009.0,nm1478079,Joe Dempsie,Gendry
tt0962736,The Young Victoria,2009.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0962736,The Young Victoria,2009.0,nm0401264,Michiel Huisma,Daario Naharis
tt0962736,The Young Victoria,2009.0,nm0002103,Julian Glover,Grand Maester Pycelle
tt0962736,The Young Victoria,2009.0,nm1623508,Tom Brooke,Lothar Frey
tt0962736,The Young Victoria,2009.0,nm1086981,Josef Alti,Pypar
tt1336600,Lost and Found,2008.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0494238,Inkheart,2008.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0494238,Inkheart,2008.0,nm0019885,Roger Allam,Illyrio Mopatis
tt0995036,Einstein and Eddington,2008.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0995036,Einstein and Eddington,2008.0,nm0838910,Donald Sumpter,Maester Luwin
tt0995036,Einstein and Eddington,2008.0,nm0562003,Jodhi May,Maggy
tt0995036,Einstein and Eddington,2008.0,nm0504320,Anton Lesser,Qyburn
tt1043748,Tales of the Riverbank,2008.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0829098,When Did You Last See Your Father?,2007.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0425112,Hot Fuzz,2007.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0425112,Hot Fuzz,2007.0,nm0564920,Rory McCa,Sandor Clegane
tt0425112,Hot Fuzz,2007.0,nm0103195,David Bradley,Walder Frey
tt0759612,Longford,2006.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0759612,Longford,2006.0,nm0700059,Robert Pugh,Craster
tt0298337,Slipp Jimmy fri,2006.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0298337,Slipp Jimmy fri,2006.0,nm0181920,James Cosmo,Jeor Mormont
tt0298337,Slipp Jimmy fri,2006.0,nm0309693,Mark Gati,Tycho Nestoris
tt0364955,Art School Confidential,2006.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,nm0181920,James Cosmo,Jeor Mormont
tt0361089,Valiant,2005.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0460946,Spider-Plant Man,2005.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0460946,Spider-Plant Man,2005.0,nm0188871,Mackenzie Crook,Orell
tt0358082,Robots,2005.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0339334,Sprung! The Magic Roundabout,2005.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0317198,Bridget Jones: The Edge of Reason,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0317198,Bridget Jones: The Edge of Reason,2004.0,nm0894857,David Verrey,High Septon
tt0317198,Bridget Jones: The Edge of Reason,2004.0,nm1623508,Tom Brooke,Lothar Frey
tt0317198,Bridget Jones: The Edge of Reason,2004.0,nm0269077,James Faulkner,Randyll Tarly
tt0383694,Vera Drake,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0241025,Vanity Fair,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0363908,Pride,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0363908,Pride,2004.0,nm0000293,Sean Bea,Eddard Stark
tt0327437,Around the World in 80 Days,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0327437,Around the World in 80 Days,2004.0,nm0004692,Mark Addy,Robert Baratheon
tt0365852,Tooth,2004.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0365852,Tooth,2004.0,nm0001290,Richard E. Grant,Izembaro
tt0379053,The Young Visiters,2003.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0337824,And Starring Pancho Villa as Himself,2003.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0325123,Bright Young Things,2003.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0325123,Bright Young Things,2003.0,nm0001290,Richard E. Grant,Izembaro
tt0325123,Bright Young Things,2003.0,nm0309693,Mark Gati,Tycho Nestoris
tt0988062,Anna Spud,2003.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0309912,Nicholas Nickleby,2002.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0309912,Nicholas Nickleby,2002.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt0309912,Nicholas Nickleby,2002.0,nm0103195,David Bradley,Walder Frey
tt0217505,Gangs of New York,2002.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0217505,Gangs of New York,2002.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt0338176,The King's Beard,2002.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0314097,The Gathering Storm,2002.0,nm0000980,Jim Broadbent,Archmaester Marwyn
tt0314097,The Gathering Storm,2002.0,nm0372176,Lena Headey,Cersei Lannister
tt0314097,The Gathering Storm,2002.0,nm0822062,John Standing,Jon Arryn
tt0314097,The Gathering Storm,2002.0,nm0352901,Kenneth Hadley,Septon
tt0280778,Iris,2001.0,nm0000980,Jim Broadbent,Archmaester Marwyn
